partner_name,site_name,site_phone,web_addr,address
Western Experts Saudi Arabia Co.,WESTERN EXPERTS SAUDI ARABIA COMPANY LTD,+966920009372,http://wesa.sa/,"1 KING ABDULLAH ROAD CROSSING UTHMAN IBN AFFAN ROAD, 7046, RIYADH, SAUDI ARABIA"
Western Sary for Trading and Contracting Co.,Western Sary for Trading and Contracting Co.,+966568724992,https://www.western-sary.com,"208 SABAH CENTER PRICE SULTAN STREET, JEDDAH, SAUDI ARABIA"
WIPRO LIMITED,WIPRO ARABIA LTD,+966138984015,https://www.wipro.com,"2nd floor, Sulimania Center 2, Al Muhandis Masajd Al Anqari Street, riyadh, SAUDI ARABIA"
WISSAM ALTAQNIYAH LTD,WISSAM ALTAQNIYAH LTD,+966547578788,https://www.wesam-tech.com,"KING FAISAL IBN ABDULAZIZ SAUD STREET, 7095, RIYADH, SAUDI ARABIA"
WORLD AMAN LTD COMPANY,WORLD AMAN LTD COMPANY,+966542565423,https://www.aman-ltd.com,"8351 FOURTH FLOOR, OFFICE 1, RIYADH, SAUDI ARABIA"
WORLDVUE CONNECT ARABIA LTD,WORLDVUE CONNECT ARABIA LTD,+966535444168,https://www.worldvue.com,"ANAS IBN MALIK STREET, RIYADH, SAUDI ARABIA"
WSM INFORMATION TECHNOLOGY,WSM INFORMATION TECHNOLOGY,+966114544338,https://www.wsmco.sa,"POSTAL CODE 13522 ADDITIONAL NO 6443, RIYADH, SAUDI ARABIA"
WTL,WTL,+966556377711,https://www.wtltech.com,"OLAYA, RIYADH, SAUDI ARABIA"
XTREME SYSTEMS FOR MANUFACTURING,XTREME SYSTEMS FOR MANUFACTURING,+966112491900,https://www.xtreme.net/,"OAAA8320, AL KHARJ, SAUDI ARABIA"
XYZ Dimensions,XYZ DIMENSIONS,+966112001273,https://www.e-xyzd.com,"3RD FLOOR, WAMY BUILDING, RIYADH, SAUDI ARABIA"
ZAK SOLUTIONS,ZAK SOLUTIONS,+966114429117,https://www.zaksolutions.com,"ALMOHAMMADIYA DISTRICT, ALTAKHASSOSI STREET, RIYADH, SAUDI ARABIA"
Zamil International Information Services Co Ltd,Zamil International Information Services Co Ltd,+966138924999,https://www.zamiliis.com,"FIRST INDUSTRIAL CITY, AD DAMMAM, SAUDI ARABIA"
ZONE CONNECT FOR COMMUNICATION & IT CO.,ZONE CONNECT FOR COMMUNICATION & IT CO.,+966135122011,https://www.zoneconnect-sa.com,"CORNICHE RD ALKURNAISH AL KHOBAR 34611, FLOOR 8, AL KHUBAR, SAUDI ARABIA"
zoom for information technology company,ZOOM FOR INFORMATION TECHNOLOGY COMPANY,0598191020,https://www.zoomksa.com,"OLAYA RIYADH KSA, ALSAIF BUILDING NORTH, RIYADH, SAUDI ARABIA"
ZYTEK COMPANY FOR COMMUNICATIONS AND INFORMATION TECHNOLOGY,ZYTEK COMPANY FOR COMMUNICATIONS AND INFORMATION TECHNOLOGY,+966544252687,https://zytech.sa/,"JEDDAH -, JEDDAH, SAUDI ARABIA"
