partner_name,site_name,site_phone,web_addr,extracted_emails,extracted_phones,address
LTIM ARAMCO DIGITAL SOLUTIONS FOR INFORMATION TECHNOLOGY,LTIM ARAMCO DIGITAL SOLUTIONS FOR INFORMATION TECHNOLOGY,+966138127708,https://www.ltimindtree.com,,"2147483647, 6666666667, 2147483646, 3333333333, 3271680525066, 2147483645","205 1ST FLOOR BUSINESS GATE, AD DAMMAM, SAUDI ARABIA"
LUCID COMMUNICATIONS & IT CO.,LUCID COMMUNICATIONS & IT COMPANY,+966112920290,https://www.lucidt.com,,"5031697833, 66666667, 136 136 136, 255 255 255, 10067818, 33333333, 99999999","SECOND INDUSTRIAL DISTRICT, RIYADH, SAUDI ARABIA"
Luna Space Telecommunications Co. Ltd,SKYBAND,+966112087575,,,,"AL RABWA NEAR AL NAHDA PARK, RIYADH, SAUDI ARABIA"
MADA AL TAKAMUL FOR INFORMATION TECHNOLOGY,MADA AL TAKAMUL FOR INFORMATION TECHNOLOGY,+966535838392,https://www.mada-it.com,info@mada-it.com,"+966 50 218 0468, 78885188","KING ABDULLAH ROAD, RIYADH, SAUDI ARABIA"
MADAAR SURAA'A,MADAAR SURAA'A,583340222,https://madaar.com.sa/,,"23595959, 0797992753, 239 239 239, 244 244 244, 208 208 208, 63994214, 00000000, 230 230 230, 11151754, 247 118 140, 703-4770-8067, 00000026, 262172759, 255 255 255, 55068931","STREET IBN MUBSHER - DISTRICT AL RAWABI DIST, RIYADH, SAUDI ARABIA"
MADAR INFORMATICS,MADAR INFORMATICS,+966122611664,https://www.almadar-ksa.com,fawaz.m@almadar-ksa.com,22 611 664,"TAHLIA, JEDDAH, SAUDI ARABIA"
MADAR RAQMIYAT COMPANY,MADAR RAQMIYAT COMPANY,+966533445266,https://digitumz.com,,"9999999999, +966 11 4925156, +966 533445266, 00000057","PRINCE MAMDOUH BIN ABDELAZIZ, SULAIMANEYAH, RIYADH, SAUDI ARABIA"
MAFHZA TRADING COMPANY,MAFHZA TRADING COMPANY,+966507986573,https://mafhzatrading.com,"info@mafhzatrading.com.sa, info@mafhzatrading.com, sales3@mafhzatrading.com","0714285714, 4-3200424, +32470139656, +966503964508","PRINCE ABDULAZIZ IBN MUSSAED IBN JALAWI- ALOLAYA- SAUDIARABIA, PRINCE ABDULAZIZ IBN MUSSAED IBN JALAWI- ALOLAYA- SAUDIARABIA, RIYADH, SAUDI ARABIA"
MAJAL COMPANY FOR IT NETWORKS,MAJAL COMPANY FOR IT NETWORKS,+966507809247,https://www.majalnet.com,Sales@majalnet.com,"+966 11 4744763, +966 54 002 5337, +966 11 4733002, 00000026","BUILDING NUMBER 4488 SALAH AL DIN AL AYOUBI RD - J, RIYADH, SAUDI ARABIA"
MAJID MUSTAFA HEJAZI CONTRACTING COMPANY,MAJID MUSTAFA HEJAZI CONTRACTING COMPANY,+966500747576,https://www.majtechai.com,Sales@majtechai.com,"31536000, 45881283, 2000000000","PRINCE TURKI ALAWAL WITH MAKKAH ROAD, RIYADH, SAUDI ARABIA"
Maktabi smart offices company,MAKTABI SMART OFFICES COMPANY,+966115120177,https://www.maktabitech.com,"info@Maktabitech.com, info@maktabitech.com","+966 59 995 2444, +971 58 589 3321, 796392086","ALSULAYMANIYAH, RIYADH, SAUDI ARABIA"
MALAMEH AL MAJD TRADING COMPANY,MALAMEH AL MAJD TRADING COMPANY,+966564705555,https://al-majdtrading.com,info@al-majdtrading.com,+971 56 291 7152,"BULDING NO 8672 AL MALAZ DIST 3418, RIYADH, SAUDI ARABIA"
Manarat Al-Shabakat IT CO.,MANARAT ALSHABAKAT ALMUTATAWIRAH COMPANY LTD,+966114782526,https://www.bnetworksit.com,Jeddah@bnetworksit.com,"+966 55 410 0491, +966 920005451","MALAZ, RIYADH, SAUDI ARABIA"
MANTECH SYSTEMS COMPANY LIMITED,MANTECH SYSTEMS COMPANY LIMITED,+966126611310,https://mantechsystems.com,,00000026,"NO D-13, 6TH FLOOR,, CITY CENTER, MADINA ROAD,, JEDDAH, SAUDI ARABIA"
MASAT AL ALFIAH,MASAT AL ALFIAH,+966540004879,https://almashstore.com/,,"+966549804423, 0 0 512 512, +966540004879, 230868090, 82987299, +966540488018, 16619921668","SAUDI ARABIA, GULF BUSINESS COMPLEX, RIYADH, SAUDI ARABIA"
MASTER WORKS FOR INFORMATION TECHNOLOGY COMPANY,MASTER WORKS FOR INFORMATION TECHNOLOGY COMPANY,+966552180018,https://master-works.sa/,,162795355,"RIYADH - KSA, RIYADH, SAUDI ARABIA"
Matrix Experts Trading Est.,MATRIX EXPERTS COMPANY LTD,+966138102224,https://matrixexperts.com,"88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com, md@matrixexperts.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, f36cc48fb72b4d298c835f2793cf3b84@sentry-next.wixpress.com, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com","40127106, 3299999237061, 23125535, 23371454, 8-0531-426, 38185301, 04441-850, 14666402, 2545352419, 3-8575746, 9499998092651, 27757599, 55888376, 3900001049042, 32452470807268, 9900000095367, 797-737028, 66-9288-242, 8786-38944455, 1-9685588, 9-8085-415, 8-4947-4831, 945486754, 5053144538958, 99071731, 9392-5604-1148, 222-4551-489, 13707259, 79082550, 25507953, 11628040, 7-8242323, 61747158, 2-2827-4671, 6-7148-4713-8331, 412-4093-9155, 74290729, 400-526887, 9899997711182, 700-8487-6366, 9-4433-9111, 3-5420-9568, 56447649, 3-4539-8728, 8-4942-9787, 947-0692124452, 29178430, 360963946, 14924864, 13475898, 64-8116-4527, 60441845, 0-4576-933, 217405463, 25924-5664, +966138102224, 2147483648, 71-525908938, 1499774301866, 276-1246-058, 35986326, 2-5350-6322-487, 71200017, 00000040, 076-4753-8303, 13707244, 76012639, 33456921, 2147483647, 26790905, 4000000953674, 19009198, 0-9681-990, 635-8505-3391-9791, 56234440, 0-1475-2487, 1-9415844, 78431639, 7-2112895, 13016589, 036-5516-6104, 6700000762939, 309-7865384, 73-4180-475, 45348643784, 8-2311-451, 734527084, 8976823817, 00000080, 14-216071924, 14409595, 76359954, 26109-514, 26968954, 73684210526312, 9460-0814554, 9700000286102, 439916890","6140 KING SALMAN STREET, SOMOU TOWER OFF, AL KHUBAR, SAUDI ARABIA"
Matrix Systems,MATRIX SYSTEMS,+966112385666,https://www.matrixest.com,Info@matrixest.com,"00966542844363, +966 0112385666, +9660112385666","4359 AMR BIN AL AS AL WISHAM DIST UNIT NO404, RIYADH, SAUDI ARABIA"
MAWARID ELECTRONICS LTD,MAWARID ELECTRONICS LTD,+966115050800,https://www.mel.sa,info@mel.sa,"+966 11 505 0800, 123139742, 1342177279","SALAH AL DIN AL AYOUBI ROAD, RIYADH, SAUDI ARABIA"
MCC,AL MESPAR CONTRACTING CORPORATION,+966125475734,https://www.almespar.com,,"94444444444444, 3333333333333, 88888888888889, 2222222222222, 6666666666667, 77777777777778, 10000000, 3888888888889, 649449081, 1111111111111, 56402713, 68626847, 8888888888889, 37901777, 83333333333333","ALNOZAHA MAKKAH, PO BOX MCC, MAKKAH, SAUDI ARABIA"
MCTAL FOR IT SERVICES AND COMMUNICATION,MCTAL FOR IT SERVICES AND COMMUNICATION,+966538630445,https://www.mctal.com,sales@mctal.com,+966 532000298,"RIYADH, RIYADH, SAUDI ARABIA"
MDS FOR COMPUTER SYSTEMS CO.,MDS FOR COMPUTER SYSTEMS CO.,+966114791313,https://www.mdscs.sa,mdsruh@mds-sa.com,"173130207, 3333333333333, 6666666666667, +966 (011) 477-1180, +966 (011) 479-1313, 00000057","MOHAMMED M AL RUMAIH EST, FATIMA TUL ZAHRA STREET PEPSI COLA ROAD, RIYADH, SAUDI ARABIA"
MEDAD AL EBTIKAR FOR INFORMATION TECHNOLOGY,MEDAD AL EBTIKAR FOR INFORMATION TECHNOLOGY,+966598616976,https://www.techstrike.com.sa,info@techstrike.com,0112185499,"KING FAHAD RD, OLAYA, RIYADH, 12214, RIYADH, SAUDI ARABIA"
Megamind IT Solutions,MEGAMIND IT SOLUTIONS,+966537548028,https://www.megamind-it.com,,"99999999999999, 000000000000178, 02010100, 99999999999991, 999999999999995","KINGS ROAD TOWER, JEDDAH, SAUDI ARABIA"
MENATECK Trading Company,MENATECK Trading Company,+966558390737,https://menateck.com/itsolutions/,zahir@menateck.com,"362250922, +966 54 303 8919","BUILDING 6785 KHALID BIN AL WALEED STREET ASH SHAR, FLOOR 1, JEDDAH, SAUDI ARABIA"
MERYKH ARABIAN TECHNOLOGIES,MERYKH ARABIAN TECHNOLOGIES,581445566,https://www.merykh.com/,,999999999,"RIYADH, RIYADH, SAUDI ARABIA"
MGHANEM ALRAMZ,MGHANEM ALRAMZ,+966505152135,https://alharamain.gov.sa,,,"ALMUNISIAH DISTRICT, ALSUFRAA STREET, RIYADH, SAUDI ARABIA"
MICROTEC FOR INFORMATION TECHNOLOGY,MICROTEC FOR INFORMATION TECHNOLOGY,+966507526485,https://www.microtec.com.sa,info@microtec.com.sa,"12045858, 100000000, 58895006, 56743572, 966920010120, 5338315676, 7496969728, 88377819, 59597002, +966920010120, 201029449240, 61556948223360, 31536000, 48646070, 11405499023, 2047667016, 55855421","434 AL URUBA STREET, RIYADH, SAUDI ARABIA"
Middle East Internet Co.Ltd - Cyberia,MIDDLE EAST INTERNET COLTD CYBERIA,+966114647114,https://www.cyberia.net.sa,,"+966 12 6520508, +966 13 8871666, +966 11 4654735, +966 13 8870425, +966 12 6520503, +966 11 4647114, 800 124 8124, 189295715","ABDUL AZIZ AB AL KHAIL BLDG, RIYADH, SAUDI ARABIA"
Middle East Task Co,Middle East Task Co,+966112066615,https://www.metco-sa.com/,info@metco-sa.com,"31536000, 44657228, +966 11 206 6615","AL ZAHRA BAKIK 2548 UNIT 2 AR RIYADH 12811 -7571, RIYADH, SAUDI ARABIA"
MIKENOPA ARABIA FOR INFORMATION TECHNOLOGY COMPANY,MIKENOPA ARABIA FOR INFORMATION TECHNOLOGY COMPANY,573746665,http://www.mikenopa.com/,,,"IBN MALIK STREET, RIYADH, SAUDI ARABIA"
MOAMMAR INFORMATION SYSTEMS CO (MIS),MOAMMAR INFORMATION SYSTEMS COMPANY MIS,+966920000334,https://www.mis.com.sa,info@mis.com.sa,"66666667, 999999997, 999999999, 999999998, 9999999999, 255 255 255, 33333333, 99999999999999, 41421356237, 53846154, 99999999, +966) 92002026","PO BOX 6330, RIYADH, SAUDI ARABIA"
MOBDEON TRADING COMPANY,MOBDEON TRADING COMPANY,538100047,https://www.mobdeon.com,"5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, info@mobdeon.com","33456921, 26790905, 635-8505-3391-9791, 71200017, 64702949999999, 6848097185, 78431639, 60441845, 00000080, 1-450494780, 79082550, 56234440, 7-2112895, 29178430, 581182-893, 59 272 0026, 74290729, 392352431, 9392-5604-1148, 27757599, 997156545, 25507953, 700-8487-6366, 72389475, 279149989, 2545352419, 64168866","PRINCE MOHAMMED IBN SALMAN ROAD, RIYADH, SAUDI ARABIA"
Mobile Business Company LTD,Mobile Business Company LTD,+966546143939,https://www.mbuzz.com.sa,info@mbuzz.com.sa,"538871772, +966 1128555300, 4285714285714, 45966387, 1428571428571, 73159365, 53222683, 5714285714286, 548622567991, 784624534, 2142857142857, 10000000, 8994029978696, 2857142857143, 0714285714286","CS01 5TH FLOOR UNIT 11, RIYADH, SAUDI ARABIA"
MODERN ADVANCE FIX,MODERN ADVANCE FIX,+966593282338,https://www.maf-sa.com,,,"IBRAHIM BIN AQEEL ST, RIYADH, SAUDI ARABIA"
Modern Alliance Group,MODERN ALLIANCE GROUP,+966122601222,https://www.mag.sa,,"290810382, 02010100","4734 ABDULLAH SULIMAN ROAD, OFFICE 7, JEDDAH, SAUDI ARABIA"
MODERN ARABIAN SYSTEMS FOR TELECOMMUNICATION AND INFORMATION TECHNOLOGY EST,MODERN ARABIAN SYSTEMS FOR TELECOMMUNICATION AND INFORMATION TECHNOLOGY EST,+966114025065,https://www.masinfosys.com,,"+971 42394550, +966 11 4025065","RIYADH SA, RIYADH, SAUDI ARABIA"
MODERN MEDIA SYSTEM,MODERN MEDIA SYSTEM,+966112439734,https://www.mms.com.sa,infomms@alfaisaliah.com,"+966 13 3418841, +966 11 243 9000, 90012015, +966 11 243 9675, +966 13 341 2004, +966 13 3418868","BUSINESS GATE BLDG 8 FLOOR 1 NEAR EXIT-8, RIYADH, SAUDI ARABIA"
MODERN PIONEERS LTD COMPANY,MODERN PIONEERS LTD COMPANY,+966565064380,https://www.mplt-ksa.com,info@mplt-ksa.com,+966 59 898 9180,"3442 PRINCE ABDULMOHSIN BIN ABDULAZIZ MALAZ DIST RIYADH, RIYADH, SAUDI ARABIA"
Modern Technology ( Moteco),Modern Technology ( Moteco),+966531275965,https://www.moteco.com,,"+966 11 465 0444, +966 11 465 2444","7622 KING FAHD ROAD AN NAKHIL DISTRICT 12381 RIYAD, RIYADH, SAUDI ARABIA"
MODERN WAVE TELECOMMUNICATIONS AND TECHNOLOGY,MODERN WAVE TELECOMMUNICATIONS AND TECHNOLOGY,+966539797909,http://www.mwtksa.com,info@mwtksa.com,"57688881, 1010873345, +966 539797909","7534 KING ABDULAZIZ ROAD, RIYADH, SAUDI ARABIA"
MOHAMMAD AL HROUB & PARTNERS COMPANY LTD FIREROCKS IT,MOHAMMAD AL HROUB & PARTNERS COMPANY LTD FIREROCKS IT,+966568194249,https://www.firerocksit.com,,,"3134 RIYADH HAY ALZAHRAA, RIYADH, SAUDI ARABIA"
MOSOOK GENERAL CONTRACTING COMPANY,MOSOOK GENERAL CONTRACTING COMPANY,+966536633042,https://group.mosook.com/,,"666666666667, 2000000000, 333333333333, 10000000","511 AL MADINAH AL MUNAWARAH 7562 AL MERQAB DIST AL, AL JUBAIL, SAUDI ARABIA"
MOUJOD TECH,MOUJOD TECH,+966920008933,https://www.moujod.net,,"1373204321, 210714326, 3903337354, 782490412, 144590697, 345786517, 1194126003, 1481657661, 151984799, 2663516203, 137659987, 1396455324, 1472509865, 615874745, 3355271701, 2696488325, 1041843308, 1319411029, 310605574, 656319201, 613083533, 422006675, 645128560, 929948546, 320752463, 3909058078, 242461668, 2323755493, 185720037, 1031004054, 222472422, 3255628213, 3311592256, 1402530085, 567598158, 1372621636, 2925605256, 139019098, 449154744, 1218250182, 1330576162, 3180706729, 902103295, 2414860560, 2358895735, 4135187554, 2112685945, 3190584477, 448489063, 541293116, 1416660327, 708063060, 3177161260, 2096762058, 2763389554, 186959791, 3691203581, 3009518171, 1364718695, 90667947, 793491229, 273895769, 2964000730, 99098058, 946539459, 2018189271, 452537033, 156866409, 4160755245, 88509917, 2924082495, 321872988, 2610339098, 1498430152, 3732531768, 1212957441, 929411930","UBAIDAH IBN AL HARITH, RIYADH, SAUDI ARABIA"
Moxmon,MOXMON INFORMATION TECHNOLOGY COMPANY,+966138314595,https://www.moxmon.com,,"31536000, 966557179691, 99999999","AL NAJIM BUSINESS CENTER PRINCE MANSOUR BIN ABDUL STREET, AD DAMMAM, SAUDI ARABIA"
MS Technologies,MS TECHNOLOGIES,+966530423166,https://www.mstechme.com,,000000 100,"5 RING ROAD, RIYADH, SAUDI ARABIA"
MTC GULF,MTC GULF,+966562568847,https://www.mtc-gulf.com,Info@mtc-gulf.com,"31536000, +966138303546","ABI SAEED AL MOUSALI STREET - AL KAWTHAR DISTRICT, AL KHUBAR, SAUDI ARABIA"
MUBADARA AL OULA SECURITY COMPANY,MUBADARA AL OULA SECURITY COMPANY,+966920010734,https://www.mubadara.sa,,,"502 AL WALEED CENTER, JEDDAH, SAUDI ARABIA"
MUBTECH LILITTISALAT WATAQNIYAT ALMAELUMAT COMPANY,MUBTECH LILITTISALAT WATAQNIYAT ALMAELUMAT COMPANY,0554784500,https://www.Mubtech.Sa,info@mubtech.com,"+966 50 673 9631, 999999999","PRINCE ABDULAZIZ BIN MUSAED BIN JALAWI STREET, BUILDING 331, AL-OLAYA DISTRICT, RIYADH 11431, SAUDI, RIYADH, SAUDI ARABIA"
MULTI TELECOMMUNICATION SOLUTIONS,MULTI TELECOMMUNICATION SOLUTIONS,+966564034054,https://www.mtsksa.com,naffay@mtsksa.com,"+966 56 403 4054, +966564034054, +966 56 403 4054","ADAM IBN RABIAH STREET, RIYADH, SAUDI ARABIA"
MULTI TRADING ESTABLISHMENT,MULTI TRADING ESTABLISHMENT,+966570094449,https://www.multi-sa.com,"2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, 98b21aa53d68482b8414e892d9af0e5f@sentry-next.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com","3-5420-9568, 5053144538958, 635-8505-3391-9791, 8-0531-426, 23371454, 38185301, 9392-5604-1148, 8-4942-9787, 29178430, 56234440, 2545352419, 25507953, 14666402, 0-1475-2487, 33899240, 424161843, 7-2112895, 12044675, 60441845, 27757599, 71-614313, 9900000095367, 113894146, 25461017, 25924-5664, 7-8242323, 309-7865384, 45348643784, 8-2311-451, 734527084, 2147483648, 71-525908938, 00000080, 276-1246-058, 4460284-0684, 71200017, 14-216071924, 1-9685588, 00000040, 011 233 0554, 76359954, 26109-514, 9-8085-415, 61747158, 82231899, 34-4617-9789-907, 33456921, 2147483647, 26790905, 9982831071, 21831789, 196817301, 53150414429, 9460-0814554, 19009198, 700-8487-6366, 945486754, 439916890","AL MUTANABBI STREET, AL MALAZ, RIYADH, RIYADH, SAUDI ARABIA"
MULTIPLE CIRCUITS,MULTIPLE CIRCUITS,+966556056333,https://WWW.MULTIPLECIRCUITS.COM,eben@eyebytes.com,"33333333333333, 465168539325843","GHURNATAH STREET - ALAZIZIYAH DIST, JEDDAH, SAUDI ARABIA"
Musanada,MUSANADA,+966501825052,http://musanada.sa/Main/contact.html,"egypt@musanada.sa, info@musanada.sa, sales@musanada.sa",,"RIYADH - KSA, RIYADH, SAUDI ARABIA"
MUSTAQBAL AL AMAL FOR COMMUNICATIONS & IT COMPANY HENDITECH,MUSTAQBAL AL AMAL FOR COMMUNICATIONS & IT COMPANY HENDITECH,+966920011736,https://www.matech.com.sa,info@matech.com.sa,+966 11 200 4400,"4146 PRINCE MOHAMMED IBN SALMAN IBN ABDUL-AZIZ ROAD, RIYADH, SAUDI ARABIA"
N.I.L Middle East for Commercial Services,N.I.L Middle East for Commercial Services,+966598996292,https://www.nil-me.com,info@nil-me.com,"999999999, +2010 24861526, 99999999, +966 598996292, +971 4 557 2624","Riyadh Al Muhandis Mussaed Al Anqari Street, Building No. 7503, Al Sulaimaniyah Dist.,Postal Code 12245, RIYADH, SAUDI ARABIA"
NABDAT ELKAMM COMPANY FOR INFORMATION TECHNOLOGY,NABDAT ELKAMM COMPANY FOR INFORMATION TECHNOLOGY,+966549826103,https://qp-it.com/,sales@qp-it.com,+966 549826103,"OLAYA STREET, RIYADH, SAUDI ARABIA"
NADAIR ALFARIS TRADING EST,NADAIR ALFARIS TRADING EST,+966114762036,https://alfaris-it.com/,"info@alfaris-it.com, it-sales@alfaris-it.com",0966-11-476 2036,"2431 RAFI BIN AL ALI-AL, RIYADH, SAUDI ARABIA"
NAHIL COMPUTER COMPANY,NAHIL COMPUTER COMPANY,96614645373,https://nahil.com.sa,info@nahil.com.sa,"436279296875, 0849609375, +966114645373, +966114645365","PRINCE ABDULAZIZ IBN MUSAID IBN JALAWI, RIYADH, SAUDI ARABIA"
Nahla Trading,AL NAHLA ARABIAN IT COMPANY,+966539848481,https://www.nahlatelecom.com,,"+966 11 2922488, +966 11 2922366","AL WADI AL AHMAR, AL AHMAR, SAUDI ARABIA"
NAS INNOVATIONS EST,NAS INNOVATIONS EST,533127191,https://www.nasstech.net,"Sales@nasstech.net, amkryukov@gmail.com, jonpinhorn.typedesign@gmail.com","33333333333333, +966 53 312 7191, 100082034454471","SHURFA, NAS INNOVATIONS, RIYADH, SAUDI ARABIA"
NASAQ TECHNOLOGY EST,NASAQ TECHNOLOGY EST,+966112158886,https://www.nasaq.co,info@nasaq.co,+966-539-391-471,"LOAYE AL AKKAS OFFICE, FLOOR NO 49, KINGDOM TOWER, RIYADH, RIYADH, SAUDI ARABIA"
Naseej Business,NASEEJ BUSINESS,+966920007796,https://nb.sa,,"+966920007796, +966112694614","AL-HUSAIN BIN ALI STREET, RIYADH, SAUDI ARABIA"
Nastech Services Arabia for IT Co.,Nastech Services Arabia for IT Co.,+966138693485,https://www.nastechgroup.com,info@nastechgroup.com,"+966 13 8693485, 966557839187, +97333402445, +966138693485, 99999999","Building No. 8407, Prince Sultan Street 27th cross, Al Khobar Al Shamaliyah, AL KHUBAR, SAUDI ARABIA"
National Advanced Systems Company NASCO,NATIONAL ADVANCED SYSTEMS COMPANY LTD NASCO,+966114507772,https://www.nasco.com.sa,"sales@nasco.com.sa, info@nasco.com.sa","+966-11 450 7772, +966-11 450 7773","RIYADH-11523, RIYADH, SAUDI ARABIA"
NATIONAL COMPUTER SYSTEMS COMPANY,NATIONAL COMPUTER SYSTEMS COMPANY,+966126444777,https://WWW.NATCOM.COM.SA,,,"10TH FLOOR, HHA BUILDING, JEDDAH, SAUDI ARABIA"
National DataServe and Turnkey Solutions,NATIONAL DATASERVE & TURNKEY SOLUTIONS,+966114603006,https://ksatendersgate.com,info@ksatendersgate.com,"+96654438992, 75867275, 0 0 512 512, 59381525, +966 54 438 9926, 1073741824, 6906645239","AL RUSAIS COMMERCIAL CENTER OLAYA MAIN ROAD, RIYADH, SAUDI ARABIA"
NCR Solutions Middle East LLC,NCR SOLUTIONS MIDDLE EAST LLC,+966112180202,https://www.ncratleos.com,,"3333333333, +1-833-627-2853, 6666666667, 2147483646, 1-832-308-4998, +1-832-308-4998, 117647062, 2147483645, 0-1706-735, 1-833-627-2853, 71698789921, 99999999, 2147483647","ABRAJ ATTAUNIYAH SOUTH TOWER FLOOR 15, RIYADH, SAUDI ARABIA"
NEC Saudi Arabia LTD,NEC Saudi Arabia LTD,96614653381,https://www.NEC.com,,,"RABEA TOWER OLAYA MAIN STREET, RIYADH, SAUDI ARABIA"
NEPTON SYSTEMS,NEPTON SYSTEMS,+966567309964,https://www.neptonsystems.com,info@Neptonsystems.com,"01050123570, 567309964, +966567309964","DHAHRAN- BN12624 - ALMALAZ , RIYADH , KSA, RIYADH, SAUDI ARABIA"
NESMA TRADING,NESMA TRADING COMPANY LTD,+966138298400,https://www.nesmaunitedindustries.com,marketingnui@nesma.com,13 829 8200,"CORNISH ROAD CROSS STREET, 4, AL KHOBAR, SAUDI ARABIA"
NETOORKS,NETOORKS,+966112622215,https://www.netoorks.com,"info@netoorks.com, info@cybershields.com.sa","+966555308977, 00966112632215","2729 SALAHUDDIN AL AYYUBI ST AL MALAZ RIYADH 12841, RIYADH, SAUDI ARABIA"
NETS INTERNATIONAL LIMITED,NETS INTERNATIONAL LIMITED,+966563633913,https://nets-international.com,,"38412149, 80051138, 56361763, 61757542","AS SAHAFA DISTRICT KING ABDUL AZIZ STREET, RIYADH, SAUDI ARABIA"
NETSEC ESTABLISHMENT,NETSEC ESTABLISHMENT,+966567473997,https://netsec.sa,"info@netsec.sa, sales@netsec.sa","09804343, 83886080, 57951488, 26032896, 050505 100, +96613 898 3468, 013 898 3468","11TH KING FAHD STREET, AL KHUBAR, SAUDI ARABIA"
Network Build kits,Network Build kits,+966500900717,https://www.netkit.sa,info@netkit.sa,+966500900717,"ALGHYTH STREET, JEDDAH, SAUDI ARABIA"
NETWORK INTELLIGENCE,NETWORK INTELLIGENCE,+966501687338,https://www.networkintelligence.ai,contact@networkintelligence.ai,"999999999, 2147483647, 99999999","4 OFFIC, RIYADH, SAUDI ARABIA"
NETWORK SEA CO.,NETWORK SEA CO.,+966112170269,https://nsea.com.sa,info@nsea.com.sa,"172304731734, 311298398500003, 54952-4913-4505, 525144736, 966112170269, 11065323, 1010582549, 119699680, 568597563, +966112170269, 0000120436, 230556988, +966537251998","OLAYEE STREET, RIYADH, SAUDI ARABIA"
NETWORK TARMEEZ,NETWORK TARMEEZ,+966593196500,https://www.nettarmeez.sa,info@nettarmeez.sa,"966593196500, 0593196500, 99999999","NAJED, DAHRAT LABAN, RIYADH, SAUDI ARABIA"
Networking technology world,NETWORKING TECHNOLOGY WORLD,+966126512499,https://WWW.NTW4IT.COM,sales@ntw4it.com,"55 55 555 5555, 51959155, 0554784207, 56127650","JEDDAH - KHALED BIN EL WALEED STREET, JEDDAH - KHALED BIN EL WALEED STREET, JEDDAH, SAUDI ARABIA"
